sku	asin	price	quantity	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	Minimum order quantity	Sell remainder
193593	B08RZCDQS8	7.99	0																					
193596	B08RZDH3V4	7.99	0																					
193597	B08RZCGLMF	7.99	0																					
193598	B08RZBQQ4F	7.99	0																					
193599	B08RZGRLJF	7.99	0																					
193657	B00TVNB61E	99.99	0																					
193660	B01MR87LB7	14.99	0																					
193661	B001RB1VQI	24.99	0																					
193662	B01G5GOA76	19.99	0																					
193664	B083MN7DWN	14.99	0																					
193665	B07MY23VB1	14.99	0																					
193669	B079Q7PM8X	14.99	0																					
194000	B08C4VH8Y5	31.99	0																					
194209	B09T79CDL8	34.99	0																					
194213	B08SXQQXWD	32.99	0																					
194216	B08SXPCS97	31.99	0																					
194220	B08SXSTB99	31.99	0																					
194224	B06VWC3PXT	32.99	0																					
194225	B06Y54376H	32.99	0																					
194227	B08SXSQWZN	32.99	0																					
194263	B08LQDPMTY	16.99	0																					
194282	B08T5TLGRZ	14.99	0																					
194283	B08T6CQHFZ	14.99	0																					
194284	B08T6HFRFY	14.99	0																					
194285	B08T5R5N6C	14.99	0																					
194290	B08T6QBTYC	9.99	0																					
194292	B08TC3L8W7	7.99	0																					
194302	B084DWKJ61	32.99	0																					
194311	B08F72T5N4	32.99	0																					
194313	B08GL6QM67	32.99	0																					
194342	B08MQP5NV7	16.99	0																					
194350	B08LQD24LF	16.99	0																					
194352	B08LQCHJRY	16.99	0																					
194354	B08LQKB72L	16.99	0																					
194456	B08LQ8RPQR	16.99	0																					
194500	B085PHJMQ3	16.99	0																					
194504	B085PHGKTD	16.99	0																					
194508	B08LQD3B3J	24.99	0																					
194547	B08MQC224R	16.99	0																					
194642	B08FMQ12N8	16.99	0																					
194643	B08LQG63JX	16.99	0																					
194815	B086X5FW91	10.99	0																					
194819	B08CK5WZTP	5.99	0																					
194822	B09Q6FN3F6	24.99	0																					
194837	B08VF8GV61	9.99	0																					
195088	B08WCBLKV2	16.99	0																					
195089	B08WCP8MP4	16.99	0																					
195090	B08WCWGR8T	16.99	0																					
195091	B08WC157YR	16.99	0																					
195092	B08WBXVYC3	16.99	0																					
195093	B08WBT28WM	16.99	0																					
195098	B08WC3J3YV	16.99	0																					
195105	B08WCV89ZV	16.99	0																					
195107	B08WCG5J4G	16.99	0																					
195108	B08WCQ4TG7	37.99	0																					
195117	B083MCBKYQ	16.99	0																					
195119	B083MCJD2Z	16.99	0																					
195154	B08T6DFCQJ	16.99	0																					
195483	B08NCFCCLZ	18.99	0																					
195553	B08X2XV8TZ	119.99	0																					
195555	B08X2XH9YF	159.99	0																					
195647	B08XYM5M6Q	29.99	0																					
195734	B07W61L2RJ	14.99	0																					
195935	B09CZHD1QD	34.99	0																					
195960	B08YKFMJ3Q	44.99	0																					
195961	B08YKG43YL	16.99	0																					
195962	B08YKGXH2C	16.99	0																					
195965	B08YKCN3K6	16.99	0																					
195966	B08YKFQWHJ	16.99	0																					
195968	B08YKCXSDP	16.99	0																					
195969	B08YKCNY6G	16.99	0																					
195971	B08YKD1RVR	16.99	0																					
195983	B08YKFB26G	16.99	0																					
195999	B085PHCGJJ	16.99	0																					
196002	B08YKF1ZF2	16.99	0																					
196093	B08LQ81QK1	16.99	0																					
196094	B08LQLRLTY	16.99	0																					
196096	B08LQDT8XC	16.99	0																					
196502	B09GBM2H6Q	33.99	0																					
196537	B08T63RR47	16.99	0																					
196598	B08T66MB4X	16.99	0																					
196599	B08T6L77M1	16.99	0																					
196600	B08T5VM6N9	16.99	0																					
196601	B08T5V3P9R	16.99	0																					
196602	B08T5XZTLJ	16.99	0																					
196627	B08ZKX2MT3	109.99	0																					
196982	B08F5HSTVS	16.99	0																					
197046	B0BG3CDP2H	16.99	0																					
197052	B0BG3D83SV	16.99	0																					
197266	B08ZL17HQ6	49.99	0																					
197318	B09312T9MQ	16.99	0																					
197320	B09314N31K	16.99	0																					
197322	B093111DR5	16.99	0																					
197323	B092ZZZ855	16.99	0																					
197325	B09312DQ38	29.99	0																					
197333	B093149QN9	16.99	0																					
197345	B093118C6K	16.99	0																					
197346	B09313BM1D	16.99	0																					
197533	B08V4YLHJH	44.99	0																					
197586	B08MB5M968	16.99	0																					
197671	B08T628MJ4	16.99	0																					
197672	B08T5YR37P	16.99	0																					
197900	B08MQG97BT	16.99	0																					
197996	B08MB5DNNC	16.99	0																					
198122	B0868ZF8BL	108.50	0																					
198125	B09ZJ5NN3C	189.99	0																					
198232	B09PRS1KCK	9.95	0																					
198474	B095HV5RJD	16.99	0																					
198479	B095HVBGWD	16.99	0																					
198485	B087N79SMD	16.99	0																					
198486	B095HV79BR	16.99	0																					
198502	B095HY2QWT	16.99	0																					
198504	B095HTCG4H	16.99	0																					
198521	B095HVQ9VC	16.99	0																					
198534	B084HZY7K9	29.99	0																					
198661	B0974XHY8P	19.99	0																					
198687	B0974Y73H3	16.95	0																					
198688	B08QNK4S45	16.95	0																					
198697	B091DYZMH6	16.95	0																					
198704	B008CCFHIS	16.95	0																					
198707	B0974Z73Q2	16.95	0																					
198710	B08YZ9GJSP	9.99	0																					
198714	B08YZ6YH5M	9.99	0																					
198716	B08YZ889NK	9.99	0																					
198807	B0974YZVJZ	69.99	0																					
198934	B08T5VZ7ZT	16.99	0																					
198979	B09CDSK3WY	9.99	0																					
198980	B085564CF4	14.99	0																					
199083	B08T67SX3N	16.99	0																					
199084	B08T5X5S45	16.99	0																					
199309	B09PF7SXBD	44.99	0																					
199404	B09WVCDGSR	18.99	0																					
199538	B08T5RL2M8	16.99	0																					
199656	B08T6H2N3L	19.99	0																					
199747	B097YP8X3Z	7.99	0																					
199756	B097YQ3ZBV	39.99	0																					
199765	B08XPYRPL7	6.99	0																					
199822	B09DPSX92S	14.99	0																					
199875	B08WC7SZCP	16.99	0																					
199877	B08T6QPS8Z	16.99	0																					
199879	B08T5XCJ5L	16.99	0																					
199887	B08P5XC9FL	16.99	0																					
199891	B08P5XGCCM	16.99	0																					
199895	B08P5YMK9R	7.99	0																					
1A-G7BP-9W19	B09V85SK3J	15.00	0																					
1A-QYCW-AX3C	B09Q93Q65W	22.00	0																					
1G-XLPQ-2MNC	B071GLYLGN	50.00	0																					
1J-HN9F-1M89	B071XZSHG5	12.00	0																					
1N-UXXK-E56U	B0BS4DLR7B	50.00	0																					
1S-CDFH-OUTN	B091FPSXVG	215.00	0																					
1U-29OP-LFJF	B07VN2M6T8	18.50	0																					
1U-DJEZ-QT0M	B0BBYW9ZWC	12.99	0																					
1U-OPRJ-WOAE	B09VCHKT5F	37.99	0																					
1Z-LL7I-UE1Z	B09YNWB5SN	20.00	0																					
20-DIHT-26PZ	B09JL8LSZG	122.00	0																					
200078	B08T6HPK9X	16.99	0																					
200079	B08T6GVHDB	16.99	0																					
200081	B08T5X81NW	16.99	0																					
200094	B07PPLBZKC	17.99	0																					
200178	B08T5TWX96	16.99	0																					
200179	B08T5LK83D	16.99	0																					
200187	B08MQGSGZZ	16.99	0																					
200271	B09CDTX5QG	19.99	0																					
200513	B09DVNHCJY	14.99	0																					
200539	B09DVPCN2D	9.99	0																					
200544	B09DVNHKZD	14.99	0																					
200559	B09C44JNRB	6.95	0																					
200562	B09C43HPWS	6.95	0																					
200572	B09CTV5H7S	4.95	0																					
200573	B09CTT3YYG	4.95	0																					
200574	B09CTRR19H	4.95	0																					
200780	B09B4LXVKX	69.99	0																					
200781	B07HCTLDBV	39.99	0																					
200785	B08JKWGY95	99.99	0																					
200799	B08YKF9MQS	16.99	0																					
200915	B09DL6GKZ5	16.99	0																					
200918	B09DL6VFHR	16.99	0																					
200933	B09DL6N38N	16.99	0																					
200936	B09DL9DH64	39.99	0																					
200946	B08YKFVHZH	16.99	0																					
200996	B084J19TKB	7.99	0																					
201000	B084J19V56	7.99	0																					
201047	B012DCG240	4.99	0																					
201077	B08NYYKZ2C	54.99	0																					
201078	B07Z5QLRTP	54.99	0																					
201089	B07DL5PJY9	59.99	0																					
201091	B0723G9BXF	49.99	0																					
201092	B09D626HWG	49.99	0																					
201247	B082XY8WZJ	49.99	0																					
201249	B005ANEPPI	39.99	0																					
201251	B001KNLTTC	39.99	0																					
201277	B095CT1ZMJ	5.99	0																					
201376	B093157FYJ	16.99	0																					
201542	B08YKH3KW5	16.99	0																					
201545	B08YKBNR18	16.99	0																					
201549	B08YKGGRR7	16.99	0																					
201552	B0931415RR	16.99	0																					
201553	B09313KMQ6	16.99	0																					
201554	B09314ZMLZ	16.99	0																					
201623	B09GS4NXBY	29.99	0																					
201657	B07YVH27L9	16.99	0																					
201662	B08WCSZ3BM	16.99	0																					
202041	B09GP12X6Y	109.99	0																					
202048	B08P5WM5WW	7.99	0																					
202049	B08P5Y1JKT	7.99	0																					
202050	B08P5Y3L8W	7.99	0																					
202051	B08P5S74XS	7.99	0																					
202052	B08P5XWVWR	7.99	0																					
202053	B08P5XKG8J	7.99	0																					
202092	B09314964T	16.99	0																					
202116	B09M77SCMD	39.99	0																					
202411	B09HZS4S3H	9.99	0																					
202451	B09JM7WXJX	19.99	0																					
202477	B00030EVFM	12.99	0																					
202479	B00030EUSU	29.99	0																					
202614	B08YKBMW7R	16.99	0																					
202615	B08YKG8Y42	16.99	0																					
202616	B08YKDYVTZ	16.99	0																					
202617	B08YKCC8GW	16.99	0																					
202618	B08YKG6G6D	16.99	0																					
202797	B09K6FC826	11.99	0																					
202819	B096ZYSNXN	9.99	0																					
202823	B09HQQJ6LP	9.99	0																					
202825	B09HN5KRY8	24.99	0																					
202831	B09HLD3R71	37.99	0																					
203520	B07WGDXNHD	29.99	0																					
203598	B096NW3FVG	39.99	0																					
203599	B08ZJPQ1Q4	39.99	0																					
203600	B08Z4CZ9GS	16.99	0																					
203602	B09DL6B2CM	16.99	0																					
203603	B09DL8847H	16.99	0																					
203604	B09DL74ZCG	16.99	0																					
203614	B09MSKWB44	16.99	0																					
203616	B09MSLP73Q	7.99	0																					
203618	B09MSM9ZZW	7.99	0																					
203619	B09MSLW83Z	7.99	0																					
203636	B09MSLCVK4	16.99	0																					
203637	B09MSKGM7D	16.99	0																					
203639	B09MSL8ZBQ	16.99	0																					
203655	B095HWDM2F	7.99	0																					
203656	B095HTKR9W	7.99	0																					
203671	B09MSLMSM2	16.99	0																					
203672	B09MSMGTHF	16.99	0																					
203742	B092JJ5K3F	8.99	0																					
203948	B07WGL8PGC	34.99	0																					
204435	B09Q95TCH5	16.99	0																					
204478	B09Q958L2B	16.99	0																					
204527	B09XC1V5LR	39.99	0																					
204537	B081J32NLB	29.99	0																					
204551	B088PBH2ZM	29.99	0																					
204568	B08WM4J4RR	29.99	0																					
204589	B08VD5SDWQ	29.99	0																					
204590	B096ZMP2J4	29.99	0																					
204648	B098BGMLGK	29.99	0																					
204649	B098BJHWMM	29.99	0																					
204651	B098BGYLYD	29.99	0																					
204652	B09RVNBBBZ	29.99	0																					
204654	B09RVNN9L1	29.99	0																					
204655	B0BFBXHCQ3	29.99	0																					
204710	B009GDD1W6	9.99	0																					
204714	B06WW2S7J4	9.99	0																					
204715	B06WW3MZJX	9.99	0																					
204966	B09NKSNTHS	44.99	0																					
204994	B07WFJ381Y	29.99	0																					
205013	B07WMNYFB2	29.99	0																					
205048	B08HVZP5YQ	34.99	0																					
205058	B07WMMX49M	29.99	0																					
205059	B07WGKPB38	29.99	0																					
205245	B089B8ZRX3	9.99	0																					
205280	B08Z4BTF1R	16.99	0																					
205299	B08XC2ZNL8	16.99	0																					
205406	B09S8P7L7H	16.99	0																					
205407	B09S8MVSPN	16.99	0																					
205408	B09S8QDCSR	16.99	0																					
205425	B0BFBTYGGY	59.99	0																					
205426	B0BFBVPNR7	29.99	0																					
205459	B09SBGVNQ7	29.99	0																					
205464	B09SBL924F	16.99	0																					
205478	B09SBM4SGQ	29.99	0																					
205717	B0BGLC8Q4J	9.99	0																					
205881	B09NMHC8J8	21.99	0																					
205882	B09NMGD9RX	21.99	0																					
206135	B09TPXPF5W	16.99	0																					
206137	B09TPXRQBD	16.99	0																					
206145	B09H9PVYYH	19.99	0																					
206282	B0016NEFN8	39.99	0																					
206317	B09V85RGKZ	7.99	0																					
206318	B09V85H5YR	7.99	0																					
206333	B09V85GJ3L	16.99	0																					
206334	B09V866X4Y	16.99	0																					
206337	B09V868R5R	16.99	0																					
206338	B09V868D54	16.99	0																					
206376	B09V859HNK	7.99	0																					
206396	B08WCJ8CT5	16.99	0																					
206399	B08WBT7FV2	16.99	0																					
206410	B09GBN78HZ	16.99	0																					
206439	B0CBT56G81	29.99	0																					
206443	B07HGBDWDK	32.99	0																					
206490	B00XBM88TO	6.99	0																					
206494	B07R27B4MS	6.99	0																					
206496	B089CJKMHC	6.99	0																					
206502	B07QXTN6V9	5.99	0																					
206503	B07R2FML2J	6.99	0																					
206506	B085PY4JQZ	6.99	0																					
206508	B09C15M91S	5.99	0																					
206512	B0BFSZRYGP	5.99	0																					
206515	B0BFT4LCHY	5.99	0																					
207390	B07X566C7Q	88.94	0																					
207429	B09X5Y2DCF	31.99	0																					
207430	B09X5WHPDR	31.99	0																					
207435	B09X5WSFHG	31.99	0																					
207464	B09X5XX6QK	38.99	0																					
207465	B09X5XM85J	38.99	0																					
207467	B09X5WXX79	38.99	0																					
207495	B09LYWKLNC	28.99	0																					
207825	B08YKGSYJ8	16.99	0																					
208086	B09YDFWSX7	16.99	0																					
208093	B09YDHB9BY	16.99	0																					
208099	B09YDFCYCJ	16.99	0																					
208101	B09YDFX84G	7.99	0																					
208102	B09YDGMVZJ	7.99	0																					
208103	B09YDCNRMJ	7.99	0																					
208104	B09YDF24HV	16.99	0																					
208149	B09YDG7C24	16.99	0																					
208151	B09YDF1BV5	16.99	0																					
208153	B09YDH36XR	16.99	0																					
208549	B0B7BHWCJ9	39.99	0																					
208552	B09RHFMXR3	14.99	0																					
208553	B0B232KR6D	14.99	0																					
208555	B09S7FVRFF	14.99	0																					
208566	B09S7JYYS8	14.99	0																					
208573	B09RQQXH74	7.99	0																					
208574	B09S7PTVLW	9.99	0																					
208577	B09S7KTYRJ	9.99	0																					
208578	B09S6WYD6Y	9.99	0																					
208579	B09S7J6LV7	11.99	0																					
208580	B09S7CZFD9	11.99	0																					
208581	B09S7LL5Q6	11.99	0																					
208582	B09S7JSKYG	11.99	0																					
208583	B09S7JPYXV	11.99	0																					
208584	B09RQR35LM	18.99	0																					
208768	B0B2WLZNVM	18.99	0																					
209057	B09S7NDSR9	7.99	0																					
209058	B09S7MCSWR	7.99	0																					
209059	B09S7JH1FM	5.99	0																					
209078	B09S6XQTVC	7.99	0																					
209079	B084PSSQ89	7.99	0																					
209082	B08TC3K3KV	7.99	0																					
209085	B09S7D7FWP	12.99	0																					
209087	B09WB4J4J6	12.99	0																					
209447	B0B12PHZ2B	16.99	0																					
209448	B0B12NR53L	16.99	0																					
209533	B0B12PFD1D	16.99	0																					
209535	B0B12Q3XH7	16.99	0																					
209536	B0B12PQFS1	16.99	0																					
209537	B0B12PTNG9	16.99	0																					
209538	B0B12NTFH7	16.99	0																					
209548	B0B12RB6TD	16.99	0																					
209549	B0B12PR45W	29.99	0																					
209561	B0B12NFCLY	29.99	0																					
209574	B0B12PT44Q	11.99	0																					
209588	B0B12QZ48X	16.99	0																					
209589	B0B12PX768	16.99	0																					
209590	B0B12P3TL2	16.99	0																					
209592	B0B12WPSTP	16.99	0																					
209595	B0B12Q4V5L	16.99	0																					
209761	B07VT869GR	19.99	0																					
209939	B09S8GK31D	44.99	0																					
210243	B0B27HF4X6	59.99	0																					
210324	B0B45JVCDH	38.99	0																					
210888	B0BT4S74JJ	14.99	0																					
211219	B09QV9LVZ9	9.99	0																					
211233	B09QV1SQHR	24.99	0																					
211236	B0B57NFLWN	94.99	0																					
211237	B0B57QYS1P	94.99	0																					
211303	B0B7NPNT9T	74.99	0																					
211304	B0B7NSQRS1	74.99	0																					
211529	B09TTVY5LY	29.99	0																					
211540	B0B85LX4D6	29.99	0																					
211541	B0B85K5RLT	29.99	0																					
211542	B0B85KPNYF	29.99	0																					
211543	B0B85LHTVS	29.99	0																					
211649	B09YHPYNFN	14.99	0																					
211656	B09XHXJLMK	29.99	0																					
211657	B09XHZWZ45	29.99	0																					
211658	B09XHYBMRY	29.99	0																					
211659	B09XJ45W4F	29.99	0																					
211741	B09Q92ZNJY	19.99	0																					
211744	B09Q93Q65W	19.99	0																					
211777	B09XTZ92JL	29.99	0																					
211778	B09XTYNQF5	29.99	0																					
211780	B07S6HD2TX	29.99	0																					
211803	B0B6GDGTHR	29.99	0																					
211805	B0B6GD14WG	29.99	0																					
211909	B0B4YT1P9M	16.99	0																					
211910	B0B4Y8LDBL	16.99	0																					
212020	B0B6G8XNZC	16.99	0																					
212021	B0B6G6GDSZ	16.99	0																					
212024	B0B6GGWP5P	16.99	0																					
212025	B0B6G9B54K	16.99	0																					
212033	B0B6G7P6D5	17.99	0																					
212040	B09Q93563T	67.99	0																					
212041	B09Q9535G8	67.99	0																					
212050	B0B4Z3KTXW	29.99	0																					
212051	B0B6G9KWWD	29.99	0																					
212064	B0B6G8PD39	62.99	0																					
212163	B095HTYPFG	49.99	0																					
212522	B0B99CWSM6	31.99	0																					
212530	B0BDCVL3Y8	34.99	0																					
212542	B0BDDKX49F	84.99	0																					
212543	B0BDDPVSW3	84.99	0																					
212545	B0BDCT1PRQ	84.99	0																					
212784	B0BRQM6DJZ	16.99	0																					
212799	B0BR545NBN	8.99	0																					
213043	B0BBY79F24	229.99	0																					
213045	B0BX6QPMSP	6.95	0																					
213078	B09TT445RM	39.99	0																					
213084	B088PBC52J	29.99	0																					
213112	B0CMTXRLLF	9.99	0																					
213296	B0BXVT1YPS	24.99	0																					
213501	B0B932GKXY	79.99	0																					
213530	B07DFDW2QX	7.99	0																					
213809	B0BKTWGJNB	34.99	0																					
213810	B0BKTV2PJX	34.99	0																					
213829	B0BGX2CXBF	37.99	0																					
213838	B0BGX7Y6G9	37.99	0																					
213845	B0BGXFMN83	84.99	0																					
213846	B0BKTSTNG4	84.99	0																					
213847	B0BLF26JGJ	84.99	0																					
213848	B0BLDW2Y1G	84.99	0																					
214152	B0BG39R4L1	16.99	0																					
214174	B0BG3HXDWT	16.99	0																					
214176	B0BG3BTZZB	16.99	0																					
214177	B0BG3F4WWV	16.99	0																					
214215	B09V8626MW	24.99	0																					
214476	B082MPTQ2T	21.99	0																					
214531	B091PQ95SB	21.99	0																					
214533	B09J8XV8WX	19.99	0																					
214621	B09QFCQYRP	21.99	0																					
214678	B07WTMSG2X	21.99	0																					
214728	B0BKPTMQH9	19.99	0																					
214729	B0BKPWCB84	19.99	0																					
214730	B0BKPQR3M4	19.99	0																					
214732	B09MWFQ4H3	19.99	0																					
214734	B09MWDFJ78	19.99	0																					
214740	B0B5WF1FG9	19.99	0																					
214742	B0B5WDWQC5	19.99	0																					
214743	B0B5VLPLGD	19.99	0																					
214791	B0BHXD52MM	33.99	0																					
215082	B0BDZWB66S	26.99	0																					
215083	B0B6FPKQQV	26.99	0																					
215084	B0B6G1RPWS	26.99	0																					
215128	B0BPMFW2KB	9.99	0																					
215137	B0BLF413BB	49.99	0																					
215171	B0972ZHP5D	49.99	0																					
215237	B0BJYRQZZC	37.99	0																					
215256	B0BJZB6W87	87.99	0																					
215258	B0BJYND1MJ	87.99	0																					
215449	B07Q9SQRPS	15.99	0																					
215518	B0CKPSNFTF	12.99	0																					
215893	B0BLRMBWLW	16.99	0																					
215929	B07DFCCFQ2	16.99	0																					
215931	B07DFC39FC	16.99	0																					
215932	B07DFDW2SB	16.99	0																					
215933	B07DFF81DY	16.99	0																					
216012	B0BSNSB4LR	39.99	0																					
216020	B0BNGMT984	37.99	0																					
216028	B0BNGN4JXF	45.99	0																					
216053	B0BNGMH3TB	4.99	0																					
216197	B09DL6WDSQ	16.99	0																					
216198	B09DL9G4WY	16.99	0																					
216270	B01M720KQA	22.99	0																					
216399	B0CHF6D2HV	39.99	0																					
216462	B0CDFQ1YWX	24.99	0																					
216489	B0C4QGBG49	24.99	0																					
216494	B0C9PDGRKG	24.99	0																					
216528	B0BQ8BF7NW	33.99	0																					
216529	B0BQ7RVM4D	33.99	0																					
216535	B0BQ8B5Y2X	37.99	0																					
216572	B0BQ7RZFYM	37.99	0																					
216581	B0BQ7QK6P3	84.99	0																					
216582	B0BQ7SKJS6	84.99	0																					
216583	B0BQ7V7LZQ	84.99	0																					
216816	B0BNJ4KKY8	29.99	0																					
216817	B09WDN7HYW	29.99	0																					
216819	B09WDLDCZQ	14.99	0																					
216941	B09VNK19KR	29.99	0																					
216958	B0C9MY1Y46	99.99	0																					
216959	B0C9N1D9Z4	99.99	0																					
217085	B0BRYNS8W6	16.99	0																					
217089	B0BSNVH35Q	18.99	0																					
217090	B0BS5NNCZP	18.99	0																					
217091	B0BS4NKCDN	18.99	0																					
217092	B0BS5KSDN5	18.99	0																					
217093	B0BS4N18DT	18.99	0																					
217219	B0BG3BNZDR	16.99	0																					
217345	B09YDG6WKF	19.99	0																					
217357	B09TWFFZ35	22.99	0																					
217359	B09KCNPZ7W	49.99	0																					
217366	B09TFJ4R11	22.99	0																					
217368	B09CHHGK8Y	37.99	0																					
217377	B09TWHVN6T	22.99	0																					
217378	B09SZJ81KN	22.99	0																					
217386	B091JG41C4	22.99	0																					
217388	B09ZYGV6YG	22.99	0																					
217389	B09LTLKL15	22.99	0																					
217398	B09DL75LBS	37.99	0																					
217554	B0C81XFSFR	29.99	0																					
217555	B0C81YN854	29.99	0																					
217629	B0BTKVMJV4	33.99	0																					
217641	B0BTKSZKG4	37.99	0																					
217645	B0BTKV4HHF	37.99	0																					
217669	B0BTKWBGTN	37.99	0																					
217760	B09QBZ4JXJ	16.99	0																					
217765	B09QFVQNBW	16.99	0																					
217768	B09QBSLXQ1	29.99	0																					
217785	B0C8216Z2B	27.99	0																					
217840	B0BVZQDDKP	29.99	0																					
217841	B0BVZMJGQT	29.99	0																					
217842	B0BVZWF521	29.99	0																					
217939	B09MSKLLXV	29.99	0																					
217940	B09V86D8MP	29.99	0																					
218257	B099NJ2KWT	9.99	0																					
218259	B0BSXK7B1C	5.99	0																					
218270	B0BTDL15WJ	11.99	0																					
218285	B0BTDJVKT7	14.99	0																					
218305	B0BSS4ZLVL	12.99	0																					
218306	B00UKH2A9M	12.99	0																					
218309	B0BSXLTC3H	5.99	0																					
218314	B0BSXLRCWN	7.99	0																					
218316	B0BSXLCX48	7.99	0																					
218327	B0BZDZTWF8	4.99	0																					
218419	B0CKVSZ2N8	29.99	0																					
218474	B09XF27RM6	6.95	0																					
218475	B09XF1TXKS	6.95	0																					
218534	B0BXB66YHJ	33.99	0																					
218550	B0BXB5Z4T2	33.99	0																					
218591	B0BXB5R66G	84.99	0																					
218594	B0BXB5Q715	37.99	0																					
218676	B0BXPXLF8P	34.99	0																					
218677	B0BXPXNLPY	34.99	0																					
218679	B0BXPXG6X5	34.99	0																					
218680	B0BXPZC3V7	34.99	0																					
218737	B0BS2F72K8	17.99	0																					
218738	B0BS1R953M	17.99	0																					
218739	B0BS1SRVFN	17.99	0																					
218740	B0BS1SGZDW	17.99	0																					
219020	B0BTHPS9W5	39.99	0																					
219021	B0BYW875PC	39.99	0																					
219023	B0BYW83Y8M	39.99	0																					
219024	B0BYW88WB3	39.99	0																					
219030	B0BYW6TFBS	39.99	0																					
219037	B0BYWBFD19	39.99	0																					
219040	B0B2DRLBR2	59.99	0																					
219041	B0BY8R7ZZF	34.99	0																					
219105	B0BW4G9FKF	5.99	0																					
219530	B0CDCKV7J8	239.88	0																					
219555	B0BW9DWRLY	143.76	0																					
219566	B0CPW6PH5H	22.99	0																					
219850	B09XRC4SVQ	14.99	0																					
219885	B01M0M6WHT	18.99	0																					
219907	B0773NWW9C	9.99	0																					
219926	B0829G943V	2.99	0																					
219978	B0B4P6HGZ4	19.99	0																					
219981	B07H8J8R4G	9.99	0																					
220023	B0B4P61ZVQ	5.99	0																					
220024	B0B4P4W8J6	5.99	0																					
220025	B0B4P62QDS	5.99	0																					
220027	B0B4P5DYK2	5.99	0																					
220059	B094RJ5XHT	7.99	0																					
220300	B09QMFGBS9	21.99	0																					
220309	B0CMQQCYYT	143.76	0																					
220312	B0BT6RZ5GD	9.99	0																					
220313	B0BT78Y5F5	9.99	0																					
220314	B0BT6S1ZZ9	5.99	0																					
220315	B0BT6SD197	5.99	0																					
220322	B0BV72JKT4	143.76	0																					
220325	B0BT6XQ5SP	54.99	0																					
220344	B0BZZJRSQB	37.99	0																					
220360	B0BZZJZZQK	37.99	0																					
220361	B0BZZJR55Y	33.99	0																					
220375	B0BZZL26F4	37.99	0																					
220376	B0BZZMB26M	37.99	0																					
220403	B0BNLDTJTL	39.99	0																					
220435	B083V3Y2P7	49.99	0																					
220445	B07V8TP6TF	19.99	0																					
220786	B00GK44A38	9.99	0																					
220788	B00GCQTRQY	9.99	0																					
220789	B07KQWVYPS	9.99	0																					
221061	B0BDG42K7L	19.99	0																					
221067	B0BCYK61DB	19.99	0																					
221397	B0CBH8RFY5	22.99	0																					
221467	B0C22MTR9S	16.99	0																					
221468	B0C22F68PF	16.99	0																					
221469	B0C22T8455	16.99	0																					
221470	B0C22KBDBL	16.99	0																					
221471	B0C22RVNLX	16.99	0																					
221721	B0C3WKYGT7	33.99	0																					
221722	B0C3WQ4JNQ	33.99	0																					
221732	B0C3WMCTSG	37.99	0																					
221733	B0C3WMB55F	37.99	0																					
221734	B0C3WLSBSM	37.99	0																					
221735	B0C3WLXGRP	37.99	0																					
221736	B0C3WLX2X7	37.99	0																					
221742	B0C4G8B51S	19.99	0																					
221747	B0C4G834L5	19.99	0																					
221750	B0C4G8PHZ7	9.99	0																					
221752	B0C3WLDG3X	39.99	0																					
221757	B0C4G9MYQY	9.99	0																					
221847	B0C4PCZDCK	39.99	0																					
221848	B0C4PGR2LB	13.99	0																					
221854	B07LD1DZ87	16.99	0																					
221855	B084HZRKJW	16.99	0																					
221913	B08CB6X1TW	29.99	0																					
221924	B0B6GCBM3H	16.99	0																					
221996	B0C211M9Q3	179.99	0																					
221997	B0C1ZZ9L2W	169.99	0																					
221998	B0C1ZZCTC6	209.99	0																					
221999	B0C211H9JH	209.99	0																					
222004	B07KR1T1RY	9.99	0																					
222050	B0C37RC2BN	209.99	0																					
222051	B0C37RMRJ7	239.99	0																					
222052	B0C37P56PB	229.99	0																					
222314	B0C53HV33G	99.99	0																					
222371	B0BZTF9VTR	19.99	0																					
222381	B08NPV64K4	14.99	0																					
222491	B07DMGVPQV	16.99	0																					
222492	B0BG3DJW1H	16.99	0																					
222493	B0BG3BKCQ3	16.99	0																					
222519	B085PHKYYJ	7.99	0																					
222522	B0C66JTLR7	33.99	0																					
222523	B0C66RMCN7	33.99	0																					
222524	B0C66M4BFQ	37.99	0																					
222539	B0C66MZK9K	33.99	0																					
222550	B0C66GQJYX	37.99	0																					
222557	B0C66LR4PC	37.99	0																					
222571	B0C671B85K	39.99	0																					
222605	B0BDY86KKL	29.99	0																					
222606	B0B3XXCFKT	29.99	0																					
222607	B0BQX54SJT	49.99	0																					
222770	B0C5RWBF21	199.99	0																					
222773	B0C6YFNLYQ	139.99	0																					
222774	B0C6YDK8ZP	139.99	0																					
222775	B0C5RWWFJ1	159.99	0																					
222898	B0B5ZNWTNM	16.99	0																					
222921	B0CP469T83	79.99	0																					
222922	B0CP46RJ7G	79.99	0																					
222945	B09C134846	6.99	0																					
